area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Copper,0.990842491,0.976190476,0.434065934,0.043956044,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Copper,0.990842491,0.976190476,0.434065934,0.043956044,0.000000000,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Cable,0.915750916,0.915750916,0.915750916,0.915750916,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Cable,0.915750916,0.915750916,0.915750916,0.915750916,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,All Fixed Wireless,0.527472527,0.516483516,0.516483516,0.461538462,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,All Fixed Wireless,0.723443223,0.719780220,0.719780220,0.516483516,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Licensed Fixed Wireless,0.527472527,0.516483516,0.516483516,0.461538462,0,0.000000000
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Licensed Fixed Wireless,0.723443223,0.719780220,0.719780220,0.516483516,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,R,Other,0.000000000,0,0,0,0,0
Rural,Census Place,2818940,Derma,"Derma, MS",546,B,Other,0,0,0,0,0.000000000,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,All Wired,0.849056604,0.836477987,0.006289308,0.006289308,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,All Wired,0.861635220,0.849056604,0.081761006,0.081761006,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Any Terrestrial,0.855345912,0.842767296,0.207547170,0.012578616,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Any Terrestrial,0.924528302,0.918238994,0.433962264,0.088050314,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,All Wired and Licensed Fixed Wireless,0.855345912,0.842767296,0.207547170,0.012578616,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,All Wired and Licensed Fixed Wireless,0.924528302,0.918238994,0.433962264,0.088050314,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Copper,0.842767296,0.830188679,0,0,0.000000000,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Copper,0.842767296,0.830188679,0.000000000,0,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Cable/Fiber,0.006289308,0.006289308,0.006289308,0.006289308,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Cable/Fiber,0.081761006,0.081761006,0.081761006,0.081761006,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Cable,0,0,0,0.000000000,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Cable,0.000000000,0,0,0,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Fiber,0.006289308,0.006289308,0.006289308,0.006289308,0.006289308,0.006289308
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Fiber,0.081761006,0.081761006,0.081761006,0.081761006,0.081761006,0.081761006
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,All Fixed Wireless,0.459119497,0.207547170,0.201257862,0.006289308,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,All Fixed Wireless,0.679245283,0.433962264,0.427672956,0.006289308,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Licensed Fixed Wireless,0.459119497,0.207547170,0.201257862,0.006289308,0.000000000,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Licensed Fixed Wireless,0.679245283,0.433962264,0.427672956,0.006289308,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,R,Other,0,0.000000000,0,0,0,0
Rural,Census Place,2818980,De Soto,"De Soto, MS",159,B,Other,0,0,0,0,0.000000000,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Copper,0.567484663,0.567484663,0.509202454,0.039877301,0,0.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Copper,0.567484663,0.567484663,0.509202454,0.039877301,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Cable,0.969325153,0.969325153,0.969325153,0.969325153,0.969325153,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Cable,0.969325153,0.969325153,0.969325153,0.969325153,0.969325153,0.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,All Fixed Wireless,0.871165644,0.828220859,0.828220859,0.411042945,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,All Fixed Wireless,0.963190184,0.938650307,0.920245399,0.561349693,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Licensed Fixed Wireless,0.871165644,0.828220859,0.828220859,0.411042945,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Licensed Fixed Wireless,0.963190184,0.938650307,0.920245399,0.561349693,0,0
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,R,Other,0,0,0,0,0,0.000000000
Rural,Census Place,2819100,Diamondhead,"Diamondhead, MS",326,B,Other,0,0,0,0,0.000000000,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Copper,0.793478261,0.440217391,0.081521739,0,0.000000000,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Copper,0.793478261,0.440217391,0.081521739,0.000000000,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Cable,0.548913043,0.548913043,0.548913043,0.548913043,0.548913043,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Cable,0.548913043,0.548913043,0.548913043,0.548913043,0.548913043,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Fiber,0.994565217,0.994565217,0.994565217,0.994565217,0.994565217,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Fiber,0.994565217,0.994565217,0.994565217,0.994565217,0.994565217,0.994565217
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,All Fixed Wireless,0.706521739,0.494565217,0.494565217,0.260869565,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,All Fixed Wireless,0.635869565,0.336956522,0.315217391,0.152173913,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Licensed Fixed Wireless,0.706521739,0.494565217,0.494565217,0.260869565,0,0.000000000
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Licensed Fixed Wireless,0.635869565,0.336956522,0.315217391,0.152173913,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,R,Other,0.000000000,0,0,0,0,0
Rural,Census Place,2819180,D'Iberville,"D'Iberville, MS",184,B,Other,0,0,0,0.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,All Wired,0.184549356,0.184549356,0.128755365,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,All Wired,0.214592275,0.214592275,0.158798283,0.042918455,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Any Terrestrial,0.450643777,0.390557940,0.343347639,0.025751073,0,0.000000000
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Any Terrestrial,0.609442060,0.549356223,0.519313305,0.055793991,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,All Wired and Licensed Fixed Wireless,0.450643777,0.390557940,0.343347639,0.025751073,0.000000000,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,All Wired and Licensed Fixed Wireless,0.609442060,0.549356223,0.519313305,0.055793991,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Copper,0.184549356,0.184549356,0.128755365,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Copper,0.184549356,0.184549356,0.128755365,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Cable/Fiber,0,0,0,0,0,0.000000000
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Cable/Fiber,0.030042918,0.030042918,0.030042918,0.030042918,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Cable,0.000000000,0,0,0,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Cable,0,0.000000000,0,0,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Fiber,0,0,0,0.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Fiber,0.030042918,0.030042918,0.030042918,0.030042918,0.030042918,0.030042918
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,All Fixed Wireless,0.390557940,0.291845494,0.291845494,0.012875536,0,0.000000000
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,All Fixed Wireless,0.570815451,0.472103004,0.472103004,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Licensed Fixed Wireless,0.390557940,0.291845494,0.291845494,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Licensed Fixed Wireless,0.570815451,0.472103004,0.472103004,0.012875536,0,0
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,R,Other,0,0,0,0,0,0.000000000
Rural,Census Place,2819340,D'Lo,"D'Lo, MS",233,B,Other,0,0.000000000,0,0,0,0
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,R,All Wired,0.710526316,0.710526316,0.710526316,0.710526316,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,B,All Wired,0.710526316,0.710526316,0.710526316,0.710526316,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.828947368,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,B,Any Terrestrial,1.000000000,0.986842105,0.960526316,0.710526316,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,R,All Wired and Licensed Fixed Wireless,0.842105263,0.828947368,0.828947368,0.828947368,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,B,All Wired and Licensed Fixed Wireless,0.815789474,0.789473684,0.789473684,0.710526316,0.710526316,0.710526316
Rural,Census Place,2819420,Doddsville,"Doddsville, MS",76,R,Copper,0,0,0.000000000,0,0,0
