provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
410159,"Airwave Networks, LLC",50,Fiber to the Premises,204,207,204,207
410159,"Airwave Networks, LLC",70,Unlicensed Fixed Wireless,1055,1131,1055,1131
410160,CNS Internet Services,70,Unlicensed Fixed Wireless,7783,8192,7783,8192
410161,Graymont Cooperative Assn.,70,Unlicensed Fixed Wireless,4352,5007,4340,4995
410164,Mason County Public Utility District No. 3,50,Fiber to the Premises,5693,6267,5693,6267
410165,"Optimal Home Solutions, LLC",70,Unlicensed Fixed Wireless,46,46,8,8
410168,"Skymesh, Inc.",50,Fiber to the Premises,6,10,29,33
410168,"Skymesh, Inc.",70,Unlicensed Fixed Wireless,21227,22590,21227,22590
410169,Inyo Networks Inc.,50,Fiber to the Premises,5803,7798,266,2336
410170,LightSpeed Technologies LLC,70,Unlicensed Fixed Wireless,346,495,346,495
410170,LightSpeed Technologies LLC,72,LBR Fixed Wireless,66,66,66,66
410172,"Tri-County Telephone Association, Inc. (KS)",50,Fiber to the Premises,7923,8312,7923,8312
410174,Cloud 9 Wireless LLC,50,Fiber to the Premises,3825,4687,3825,4687
410177,S. Bryer Cable TV Corporation,40,Cable,1318,1561,1318,1561
410180,"Zeta Broadband, Inc.",70,Unlicensed Fixed Wireless,122472,165197,122472,165197
410182,XAirnet Corp.,50,Fiber to the Premises,33230,64750,33230,64750
410182,XAirnet Corp.,70,Unlicensed Fixed Wireless,250776,337248,250776,337248
410183,"Bluegrass Broadband, LLC",70,Unlicensed Fixed Wireless,67,93,67,93
410184,"SP Broadband, Inc.",72,LBR Fixed Wireless,14364,17337,14364,17337
410185,East Central Oklahoma Electric Cooperative,50,Fiber to the Premises,33217,36470,33217,36470
410186,"City of Clarksville, Arkansas",50,Fiber to the Premises,3610,4689,3610,4689
410188,"HiCountryNet, LLC",50,Fiber to the Premises,396,505,0,0
410188,"HiCountryNet, LLC",70,Unlicensed Fixed Wireless,4765,5413,0,0
410189,Red River Cellular Telephone Corporation,50,Fiber to the Premises,7291,8821,7291,8821
410192,Inland Cellular Telephone Company,50,Fiber to the Premises,3853,4773,784,1299
410192,Inland Cellular Telephone Company,70,Unlicensed Fixed Wireless,2480,3807,1249,2141
410192,Inland Cellular Telephone Company,71,Licensed Fixed Wireless,9858,12002,2383,3589
420004,AmigoNet,70,Unlicensed Fixed Wireless,6307,6733,6307,6733
420012,"Blue Sky Wireless, LLC",70,Unlicensed Fixed Wireless,4848,5339,249,253
420017,Central Alabama Electric Cooperative,50,Fiber to the Premises,41116,47033,41116,47033
420020,City of Anacortes,50,Fiber to the Premises,2192,2808,2192,2808
420021,City of Loveland,50,Fiber to the Premises,30071,38668,30071,38668
420025,"CopperNet Systems, Inc.",50,Fiber to the Premises,19,25,19,25
420025,"CopperNet Systems, Inc.",72,LBR Fixed Wireless,117277,133324,117277,133324
420027,"Critical Links, LLC",70,Unlicensed Fixed Wireless,6979,7618,6979,7618
420027,"Critical Links, LLC",72,LBR Fixed Wireless,66,67,66,67
420028,"Cumberland Connect, LLC",50,Fiber to the Premises,91498,96998,6751,10521
420029,Current Inc.,50,Fiber to the Premises,255,275,255,275
420029,Current Inc.,70,Unlicensed Fixed Wireless,3134,3700,2200,2698
420036,"DSI Management Holdings, LLC",50,Fiber to the Premises,256,1231,256,1231
420036,"DSI Management Holdings, LLC",70,Unlicensed Fixed Wireless,12772,19890,0,0
420036,"DSI Management Holdings, LLC",72,LBR Fixed Wireless,2683,4470,0,0
420040,ENC Access Investments LLC,50,Fiber to the Premises,1712,2207,429,452
420041,EtheraLink,70,Unlicensed Fixed Wireless,7,7,0,0
420042,ORI.NET LLC,50,Fiber to the Premises,4,4,4,4
420042,ORI.NET LLC,70,Unlicensed Fixed Wireless,4658,5290,4658,5290
420042,ORI.NET LLC,72,LBR Fixed Wireless,0,0,1,1
420045,"FIF AireBeam, LLC",50,Fiber to the Premises,11784,14025,11784,14025
420045,"FIF AireBeam, LLC",70,Unlicensed Fixed Wireless,66597,71817,66597,71817
420048,Gateway Fiber Holdings LLC,50,Fiber to the Premises,81291,86400,81291,86400
420058,EV Holdings,70,Unlicensed Fixed Wireless,122027,172045,122027,172045
420058,EV Holdings,71,Licensed Fixed Wireless,2976,3545,2976,3545
420059,"Hub66, Inc.",50,Fiber to the Premises,4701,6348,4701,6348
420061,"Intellipop, LLC",70,Unlicensed Fixed Wireless,8943,10119,8943,10119
420064,IT Auditors PR Corp.,70,Unlicensed Fixed Wireless,18270,19611,18270,19611
420069,"KL Broadband, Inc.",70,Unlicensed Fixed Wireless,604,633,604,633
420073,"Little Miami Gig, LLC",50,Fiber to the Premises,10443,12037,6631,7345
420074,"Lost Creek Wireless, LLC",70,Unlicensed Fixed Wireless,2158,2528,2158,2528
420080,MS Wifi Zone,50,Fiber to the Premises,430,434,430,434
420080,MS Wifi Zone,70,Unlicensed Fixed Wireless,55929,58033,55929,58033
420083,Newbreak Management LLC,70,Unlicensed Fixed Wireless,90,99,22,97
420084,"Nola Broadband, Inc.",70,Unlicensed Fixed Wireless,32381,54730,32381,54730
420091,Osnet Wireless Corp.,70,Unlicensed Fixed Wireless,27544,40706,28202,41316
420094,Patriot Cable System LLC,40,Cable,825,854,56,76
420094,Patriot Cable System LLC,50,Fiber to the Premises,6,6,0,0
420099,"Precision Technology, LLC",70,Unlicensed Fixed Wireless,2826,2866,2826,2866
420101,Prologic Technology Services LLC,70,Unlicensed Fixed Wireless,8110,9557,8110,9557
420110,Rocky Mountain Internet Inc.,72,LBR Fixed Wireless,19353,22736,19353,22736
420115,"SkyNet360, LLC",50,Fiber to the Premises,6,36,6,36
420115,"SkyNet360, LLC",70,Unlicensed Fixed Wireless,81973,121425,81921,121350
420115,"SkyNet360, LLC",72,LBR Fixed Wireless,2909,6327,2909,6327
420116,Skypacket Networks Inc.,70,Unlicensed Fixed Wireless,65706,93803,5381,12600
420116,Skypacket Networks Inc.,71,Licensed Fixed Wireless,47285,58395,7214,14598
420117,Smyth Technology Group Inc.,70,Unlicensed Fixed Wireless,6422,7637,0,0
420124,Tallahatchie Valley Internet Services,50,Fiber to the Premises,25255,28804,25255,28804
420125,"Taluslink, LLC",50,Fiber to the Premises,3,142,3,97
420129,"Thrive Broadband, LLC",50,Fiber to the Premises,920,927,920,927
420129,"Thrive Broadband, LLC",70,Unlicensed Fixed Wireless,1141,1147,1141,1147
420133,Town of Islesboro,50,Fiber to the Premises,802,874,40,61
420135,Tri-County Rural Electric Cooperative,50,Fiber to the Premises,19148,21849,19148,21849
420137,Foursight Communications LLC,50,Fiber to the Premises,43752,49050,43752,49050
420139,Us New Era Internet Corp.,70,Unlicensed Fixed Wireless,250,375,250,375
420145,Vertrees Electronics LLC,70,Unlicensed Fixed Wireless,4221,4613,4221,4613
420146,"Victoria Electric Cooperative, Inc.",50,Fiber to the Premises,8239,8888,1308,1824
420146,"Victoria Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,2031,2096,174,219
420147,Vinton Municipal Communications Utility,50,Fiber to the Premises,2275,2380,2275,2380
420150,Wavelength LLC,50,Fiber to the Premises,3,18,3,18
420150,Wavelength LLC,70,Unlicensed Fixed Wireless,1620,2745,1620,2745
420150,Wavelength LLC,72,LBR Fixed Wireless,3302,5169,3302,5169
420151,WavSpeed Inc.,70,Unlicensed Fixed Wireless,6662,8480,0,0
420163,Zero2 Wireless,70,Unlicensed Fixed Wireless,4641,5350,4574,5280
420163,Zero2 Wireless,72,LBR Fixed Wireless,4699,6145,4680,6129
420165,"Zoom Telcom, LLC",50,Fiber to the Premises,7182,7967,7182,7967
420167,Digital Technology Solutions Inc.,50,Fiber to the Premises,2852,4264,2852,4264
420168,GoNetworkPR Inc.,50,Fiber to the Premises,227,261,227,261
420168,GoNetworkPR Inc.,70,Unlicensed Fixed Wireless,2448,2555,2446,2553
420170,PowerNet Wireless,70,Unlicensed Fixed Wireless,9316,13376,9097,13131
420170,PowerNet Wireless,72,LBR Fixed Wireless,1100,1188,1100,1188
420173,"Northwest Fiber, LLC",10,Copper,178737,272757,178737,272757
420173,"Northwest Fiber, LLC",50,Fiber to the Premises,709831,884514,709831,884514
420173,"Northwest Fiber, LLC",70,Unlicensed Fixed Wireless,339921,437445,339921,437445
420173,"Northwest Fiber, LLC",72,LBR Fixed Wireless,6826,13656,6826,13656
420175,Central Connect LLC,70,Unlicensed Fixed Wireless,92,92,2,6
420178,Comptinet,70,Unlicensed Fixed Wireless,1,1,0,0
420181,Newaygo County Regional Educational Service Agency,50,Fiber to the Premises,273,390,273,390
420181,Newaygo County Regional Educational Service Agency,70,Unlicensed Fixed Wireless,4282,5113,4282,5113
420181,Newaygo County Regional Educational Service Agency,71,Licensed Fixed Wireless,2122,2466,2122,2466
420186,"Craion, Inc.",70,Unlicensed Fixed Wireless,35192,45557,0,0
420187,"Golden Belt Telephone Association, Inc",40,Cable,259,269,259,269
420187,"Golden Belt Telephone Association, Inc",50,Fiber to the Premises,12687,13259,12687,13259
420187,"Golden Belt Telephone Association, Inc",70,Unlicensed Fixed Wireless,560,575,560,575
420187,"Golden Belt Telephone Association, Inc",71,Licensed Fixed Wireless,1695,1706,1695,1706
420187,"Golden Belt Telephone Association, Inc",72,LBR Fixed Wireless,430,439,430,439
430001,"Acrospire Networks, LLC",70,Unlicensed Fixed Wireless,952,1017,835,882
430001,"Acrospire Networks, LLC",72,LBR Fixed Wireless,3439,3952,2359,2700
430005,Atherton Fiber LLC,50,Fiber to the Premises,4653,5306,192,567
430010,Bayfield Wireless,71,Licensed Fixed Wireless,7339,9476,1731,3393
430011,"Beacon Broadband, Inc.",50,Fiber to the Premises,10486,13308,1627,3388
430011,"Beacon Broadband, Inc.",70,Unlicensed Fixed Wireless,477,805,95,111
430013,"Black Pearl Holdings, LLC",70,Unlicensed Fixed Wireless,246,282,38,38
430014,"BlueNet Communications, LLC",70,Unlicensed Fixed Wireless,196380,347974,196380,347974
430018,Canebrake Connections LLC,70,Unlicensed Fixed Wireless,256,337,31,44
430019,EV Holdings 1 LLC,70,Unlicensed Fixed Wireless,39585,54079,108848,140247
430019,EV Holdings 1 LLC,72,LBR Fixed Wireless,69273,86178,0,0
430021,Coast Electric Power Association,50,Fiber to the Premises,63633,73344,63633,73344
430023,"Communications Unlimited, Inc.",50,Fiber to the Premises,0,0,5,14
430026,"Satellite Center, LLC",70,Unlicensed Fixed Wireless,4816,5315,698,938
430028,Delta Electric Power Association,50,Fiber to the Premises,14551,17793,14551,17793
430030,East Mississippi Electric Power Association,50,Fiber to the Premises,34086,37526,34086,37526
430033,Alcorn County Electric Power Association,50,Fiber to the Premises,19512,22573,19512,22573
430034,"Force Broadband, LLC",50,Fiber to the Premises,3090,4109,3090,4109
430034,"Force Broadband, LLC",70,Unlicensed Fixed Wireless,3096,4365,3096,4365
430035,"Foster Communications, LLC",70,Unlicensed Fixed Wireless,141,164,12,18
430036,FOX IS LLP,70,Unlicensed Fixed Wireless,7255,8795,5912,7366
430037,"Further Reach, Inc.",10,Copper,3278,4076,3278,4076
430037,"Further Reach, Inc.",70,Unlicensed Fixed Wireless,2763,3537,2763,3537
430037,"Further Reach, Inc.",72,LBR Fixed Wireless,3041,4275,3041,4275
430039,Go Creative Wireless,70,Unlicensed Fixed Wireless,12329,14198,2706,3224
430041,Hancock Telephone Company,50,Fiber to the Premises,453,481,453,481
430042,"Helio Broadband, LLC",10,Copper,30,1367,30,1367
430044,"HRcom, Inc.",50,Fiber to the Premises,0,0,63,75
430044,"HRcom, Inc.",70,Unlicensed Fixed Wireless,28957,29737,28957,29737
430051,"Lynches River Communications, Inc.",50,Fiber to the Premises,21308,23741,21308,23741
430052,"MCEC Fiber, Inc.",50,Fiber to the Premises,7410,8829,7410,8829
430054,Milan Department of Public Utilities,50,Fiber to the Premises,3413,3654,496,850
430055,MORnet Communications,70,Unlicensed Fixed Wireless,5332,6360,0,0
430056,"M-Pulse Fiber, LLC",50,Fiber to the Premises,10624,13636,10624,13636
430060,"New Hampshire Electric Cooperative, Inc.",50,Fiber to the Premises,23359,29038,23359,29038
430061,Nexus Air Fiber LLC,70,Unlicensed Fixed Wireless,13919,15415,13919,15415
430062,Northern Broadband,50,Fiber to the Premises,10,10,10,10
430062,Northern Broadband,70,Unlicensed Fixed Wireless,3210,3442,3210,3442
430063,North East Fiber LLC,50,Fiber to the Premises,23447,28924,3654,7580
430065,PCs for People,40,Cable,48,646,100,1237
430065,PCs for People,72,LBR Fixed Wireless,192546,358554,0,0
430071,Orange County Broadband Authority,50,Fiber to the Premises,10707,11266,10707,11266
430073,Silver Rapid LLC,70,Unlicensed Fixed Wireless,4634,5189,4634,5189
430074,Skynet Wireless,70,Unlicensed Fixed Wireless,45516,47217,45516,47217
430076,Space Exploration Technologies Corp.,61,NGSO Satellite,115522546,164258152,109865833,155658619
430077,Stanfield Technologies LLC,70,Unlicensed Fixed Wireless,11847,12255,0,0
430078,"STS Broadband, LLC",50,Fiber to the Premises,0,0,5,7
430078,"STS Broadband, LLC",70,Unlicensed Fixed Wireless,211,309,15,32
430079,"Susquehanna Broadband, LLC",50,Fiber to the Premises,3,5,3,5
430079,"Susquehanna Broadband, LLC",70,Unlicensed Fixed Wireless,1861,2215,1861,2215
430079,"Susquehanna Broadband, LLC",72,LBR Fixed Wireless,10876,13451,10876,13451
430080,Tarin Strategies LLC,70,Unlicensed Fixed Wireless,2517,2871,0,0
430081,"Telecast Communications, LLC",70,Unlicensed Fixed Wireless,10528,11920,10507,11896
430082,"Texas Rural Internet, LLC",70,Unlicensed Fixed Wireless,3888,5246,2190,3375
430085,"TNT-WIFI, LLC",70,Unlicensed Fixed Wireless,3785,4306,3785,4306
430086,Tombigbee Electric Power Association,50,Fiber to the Premises,41961,49964,7569,11306
430088,iSpeed Broadband LLC,70,Unlicensed Fixed Wireless,121,204,0,0
430089,"Project A, Inc.",70,Unlicensed Fixed Wireless,30630,39157,30630,39157
430090,"U.S. Electric & Communications, LLC",70,Unlicensed Fixed Wireless,91,131,91,131
430092,VITALink LLC,50,Fiber to the Premises,6071,8551,6071,8551
430099,"Z3N, LLC",40,Cable,928,1063,928,1063
430099,"Z3N, LLC",50,Fiber to the Premises,483,563,483,563
430099,"Z3N, LLC",70,Unlicensed Fixed Wireless,1481,1770,1481,1770
430100,"Zavala Communications, LLC",70,Unlicensed Fixed Wireless,178,341,178,341
430109,Centric Infrastructure Group LLC,50,Fiber to the Premises,13085,17071,441,530
430110,"Clay County Connect, Inc.",50,Fiber to the Premises,11813,11847,2132,2716
430114,"Conexon Connect, LLC",50,Fiber to the Premises,330270,364459,330270,364459
430114,"Conexon Connect, LLC",70,Unlicensed Fixed Wireless,877,893,877,893
430121,"Epic Touch Co., Inc.",50,Fiber to the Premises,1621,2200,1912,2654
430123,Fond du Lac Band of Lake Superior Chippewa,50,Fiber to the Premises,1634,2312,1817,2498
430130,Hood River Electric Cooperative,50,Fiber to the Premises,2723,3113,2723,3113
430130,Hood River Electric Cooperative,70,Unlicensed Fixed Wireless,3522,3978,3522,3978
430139,"Live Wire Networks, Inc.",72,LBR Fixed Wireless,220762,422096,220762,422096
430160,South Georgia Governmental Services Authority,40,Cable,11397,13346,1230,2903
430160,South Georgia Governmental Services Authority,50,Fiber to the Premises,85,112,86,152
430166,"United Electric Cooperative Services, Inc.",50,Fiber to the Premises,54596,59167,54596,59167
430175,White Cloud Networks,50,Fiber to the Premises,578,1279,578,1279
430175,White Cloud Networks,71,Licensed Fixed Wireless,243523,305187,243523,305187
430176,"Wisper ISP, Inc.",50,Fiber to the Premises,497,542,497,542
430176,"Wisper ISP, Inc.",70,Unlicensed Fixed Wireless,120305,157993,120305,157993
430176,"Wisper ISP, Inc.",71,Licensed Fixed Wireless,683340,805406,683340,805406
430176,"Wisper ISP, Inc.",72,LBR Fixed Wireless,248660,333705,248660,333705
430178,"Tier Two Communications, LLC",70,Unlicensed Fixed Wireless,678,691,678,691
430179,County of Orangeburg,50,Fiber to the Premises,8058,9186,8058,9186
430181,"CIBL, Inc.",50,Fiber to the Premises,163,251,163,251
430185,Angeles Enterprises,50,Fiber to the Premises,41437,43985,41437,43985
430185,Angeles Enterprises,70,Unlicensed Fixed Wireless,37054,39528,37054,39528
430186,ALE-NET Inc.,70,Unlicensed Fixed Wireless,16523,17155,16523,17155
430193,"D and B Broadband, LLC",50,Fiber to the Premises,9,9,9,9
430193,"D and B Broadband, LLC",70,Unlicensed Fixed Wireless,43,66,43,66
430198,I.H.M. Eagle Corp.,70,Unlicensed Fixed Wireless,724,895,724,895
430199,"InNet Connections, Inc.",70,Unlicensed Fixed Wireless,338936,485972,338936,485972
430202,"Jackson Broadband, Inc.",40,Cable,613,668,613,668
430202,"Jackson Broadband, Inc.",50,Fiber to the Premises,280,310,280,310
430203,Kennett Board of Public Works,50,Fiber to the Premises,4665,5513,0,0
430204,Lake Bruin Wireless LLC,70,Unlicensed Fixed Wireless,2356,2445,665,759
430209,Rimrock Wireless,70,Unlicensed Fixed Wireless,256,280,229,251
430209,Rimrock Wireless,72,LBR Fixed Wireless,5941,8352,5941,8352
430213,Speedy Net,70,Unlicensed Fixed Wireless,46011,48788,46011,48788
430219,TriTech Wireless LLC,70,Unlicensed Fixed Wireless,143,146,14,30
430222,"Wireless Partners Holdings, LLC",71,Licensed Fixed Wireless,64334,79545,4806,10488
430224,4NET Inc.,70,Unlicensed Fixed Wireless,97135,101748,97135,101748
430226,Dualnet Inc.,70,Unlicensed Fixed Wireless,10406,10685,10406,10685
430230,"Telespan, LLC",70,Unlicensed Fixed Wireless,92513,130217,92370,130035
430232,South East Wireless LLC,72,LBR Fixed Wireless,5560,5850,5560,5850
430233,"WiFast, LLC",10,Copper,128,1916,128,1916
430233,"WiFast, LLC",50,Fiber to the Premises,145,1984,145,1984
430234,World Connections PR,70,Unlicensed Fixed Wireless,71115,74044,71115,74044
430237,G&B Networks Solutions Inc.,70,Unlicensed Fixed Wireless,22513,23441,22513,23441
430240,CDE Lightband,50,Fiber to the Premises,65680,90583,65680,90583
440000,"First American Holdings, Inc.",10,Copper,1702,1765,1702,1765
440000,"First American Holdings, Inc.",50,Fiber to the Premises,1102,1167,1102,1167
440000,"First American Holdings, Inc.",70,Unlicensed Fixed Wireless,4087,4244,4087,4244
440004,"4-County Fiber, LLC",50,Fiber to the Premises,41374,51710,41374,51710
440017,City of Hillsboro,50,Fiber to the Premises,8291,11404,8289,11378
440018,City of Sallisaw,50,Fiber to the Premises,2814,3281,369,643
440025,Craig-Botetourt Electric Cooperative,50,Fiber to the Premises,1435,1465,1435,1465
440027,"DE Fastlink, LLC",50,Fiber to the Premises,35040,39689,35040,39689
440029,ElektraFi LLC,70,Unlicensed Fixed Wireless,56861,72403,56633,72081
440029,ElektraFi LLC,71,Licensed Fixed Wireless,11475,14709,11475,14709
440029,ElektraFi LLC,72,LBR Fixed Wireless,159707,182373,159553,182187
440030,"ERC Broadband, LLC",50,Fiber to the Premises,149,1307,429,2373
440039,"Hoyos Consulting, LLC",50,Fiber to the Premises,3,6,30,402
440039,"Hoyos Consulting, LLC",70,Unlicensed Fixed Wireless,6687,9187,45634,91471
440058,"MSEC Communications, LLC",50,Fiber to the Premises,38328,43279,38328,43279
440062,"NexGen Integrated Communications, LLC",50,Fiber to the Premises,31,1221,15,602
440062,"NexGen Integrated Communications, LLC",70,Unlicensed Fixed Wireless,4,451,3,288
440063,Northcentral Electric Cooperative,50,Fiber to the Premises,19562,21061,19562,21061
440077,Senawave LLC,10,Copper,10,70,6,65
